id	molecular_formula	name	inchi	inchi_key
C04856	C21H31N7O15P2	"(6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide"		
C04858	C26H28O14	Apigenin 7-O-[beta-D-apiosyl-(1->2)-beta-D-glucoside]		
C04859	C33H52O9	"(20S,22S,25S)-22,25-Epoxyfurost-5-ene-3beta,26-diol 3-O-beta-D-glucoside"		
C04861	C24H42O21	"1,3-alpha-D-Mannosyl-1,2-alpha-D-mannosyl-1,2-alpha-D-mannosyl-D-mannose"		
C04862	C40H86NO7P2S	1-Hexadecylthio-1-deoxy-2-hexadecylphosphono-sn-glycero-3-phosphocholine		
C04864	C14H21NO14S	"4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 4-sulfate"		
C04865	C14H21NO14S	"4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 6-sulfate"		
C04866	C18H31O15R	"alpha-D-Galactosyl-(1,3)-[alpha-L-fucosyl-(1,2)]-D-galactoside"		
C04867	C17H28O3	Juvenile hormone II		
C04871	C15H11ClF3NO4	Haloxyfop		
C04872	C22H33NO18R2	"1,2-Diacyl-3-[3-(alpha-D-N-acetylneuraminyl)-beta-D-galactosyl]-sn-glycerol"		
C04873	C40H84N2O5PS	"1-Hexadecylthio-2-hexadecanoylamino-1,2-dideoxy-sn-glycero-3-phosphocholine"		
C04874	C9H13N5O4	"7,8-Dihydroneopterin"		
C04875	C17H27NO3	"(+/-)-5-[(tert-Butylamino)-2'-hydroxypropoxy]-1,2,3,4-tetrahydro-1-naphthol"		
C04876	C33H54N6O20	N-Acetyl-D-glucosaminyl-N-acetylmuramoyl-L-Ala-D-glutamyl-6-carboxy-L-lysine		
C04877	C35H55N7O26P2	"UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate"		
C04880	C20H34NO16R	"N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(R1)-beta-D-mannosyl-R2"		
C04881	C71H118N2O17P2	"N-Acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenol"		
C04882	C41H65N9O28P2	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine		
C04883	C17H25NO3	"(+/-)-5-[(tert-Butylamino)-2'-hydroxypropoxy]-3,4-dihydro-1(2H)-naphthalenone"		
C04884	C50H86N3O26R	N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide		
C04885	C25H41N2O19R	"alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,3-N-acetyl-D-galactosaminyl-R"		
C04886	C25H42N2O19	"alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine"		
C04887	C28H45N2O22R	"alpha-N-Acetylneuraminyl-2,8-alpha-N-acetylneuraminyl-2,3-beta-D-galactosyl-R"		
C04890	C22H37N2O16R	"N-Acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-R"		
C04891	C22H37N2O16R	"N-Acetyl-beta-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-R"		
C04894	C43H70N10O27P2	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-N6-(L-alanyl)-L-lysyl-D-alanyl-D-alanine		
C04895	C9H16N5O13P3	"7,8-Dihydroneopterin 3'-triphosphate"		
C04896	C15H25N5O15P2	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide		
C04898	C7H9O6(C13H18O12)n	Oligosaccharide with terminal 4-deoxy-6-methyl-alpha-D-galact-4-enuronosyl group		
C04899	C21H32N7O18P3	"(6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate"		
C04900	C33H34O24	Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide		
C04901	C25H41N2O19R	"alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,3-N-acetyl-alpha-D-galactosaminyl-R"		
C04902	C22H37N2O16R	"beta-D-Galactosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R"		
C04903	C27H42N2O23R2	3-beta-D-Glucuronosyl-3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein		
C04904	C37H61N7O21	N-Acetyl-D-glucosaminyl-N-acetylmuramoyl-L-Ala-D-glutamyl-6-carboxy-L-lysyl-D-alanine		
C04905	C14H19N4O. Br	1-(4-Amino-2-methylpyrimid-5-ylmethyl)-3-(beta-hydroxyethyl)-2-methylpyridinium bromide		
C04906	C22H37N2O16R	"N-Acetyl-beta-D-glucosaminyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl-R"		
C04907	C25H41N2O19R	"alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-glycoprotein"		
C04908	C14H18N3O2. Br	1-(4-Hydroxy-2-methylpyrimid-5-ylmethyl)-3-(beta-hydroxyethyl)-2-methylpyridinium bromide		
C04909	C22H36O19R2	"alpha-D-Glucosyl-1,6-alpha-D-glucosyl-1,6-alpha-D-glucosyl-1,3-1-O-alkyl-2-O-acylglycerol"		
C04910	C45H79N2O23R	"1,3-beta-D-Galactosyl-N-acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide"		
C04911	C56H96N3O31R	D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide		
C04913	C49H76N4O39R2	"N-Acetyl-beta-D-galactosaminyl-1,4-beta-D-glucuronyl-N-acetyl-1,3-beta-D-galactosaminylproteoglycan"		
C04914	C26H44NO21R	"alpha-D-Mannosyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl-R"		
C04916	C15H25N5O15P2	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide		
C04917	C24H40N3O16R	N-Acetyl-beta-D-glucosaminyl-(1->6)-[N-acetyl-beta-D-glucosaminyl-(1->3)]-N-acetyl-alpha-D-galactosaminyl-R		
C04919	C68H130N2O23P2	"2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate"		
C04920	C22H36O22SR2	"6-Sulfo-alpha-D-glucosyl-1,6-alpha-D-glucosyl-1,6-alpha-D-glucosyl-1,3-1-O-alkyl-2-O-acylglycerol"		
C04922	C45H79N2O23R	beta-D-Galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide		
C04923	C32H55NO26	"1,3-alpha-D-Mannosyl-(1,2-N-acetyl-alpha-D-glucosaminyl)-1,2-alpha-D-mannosyl-1,2-alpha-D-mannosyl-D-mannose"		
C04924	C50H86N3O26R	"N-Acetyl-D-galactosaminyl-1,4-beta-N-acetylneuraminyl-2,3-alpha-D-galactosyl-1,4-beta-D-glucosylceramide"		
C04925	C53H92N3O28R	"N-Acetyl-D-galactosaminyl-N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide"		
C04926	C36H58N3O27R	"alpha-N-Acetylneuraminyl-2,3-beta-D-galactose-1,3-(alpha-N-acetylneuraminyl-2,6)-N-acetyl-D-galactosaminyl-R"		
C04927	C67H113N4O39R	N-Acetylneuraminyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide		
C04930	C30H50N3O21R	"N-Acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R"		
C04931	C23H36N6O5S	Argatroban		
C04932	C68H129N2O20P	Lipid A disaccharide		
C04934	C30H50N3O21R	"N-Acetyl-beta-D-glucosaminyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2)-(N-acetyl-beta-D-glucosaminyl-1,4)-alpha-D-mannosyl-R"		
C04936	C56H96N3O31R	"alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide"		
C04937	C34H57N2O26R	"N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl-R"		
C04938	C53H92N3O28R	"N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide"		
C04939	C53H92N3O28R	"N-Acetyl-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide"		
C04940	C34H57N2O26R	"(N-Acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl-1,3-(beta-N-acetyl-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-beta-D-mannosyl-R"		
C04942	C6H11O6R	beta-D-Mannosyl-R		
C04943	C28H47N2O21R	"N-Acetyl-beta-D-glucosaminyl-1,4-(N-acetyl-beta-D-glucosaminyl-1,2)-alpha-D-mannosyl-1,3-beta-D-mannosyl-R"		
C04944	C20H34NO16R	6-(2-[N-Acetyl-beta-D-glucosaminyl]-alpha-D-mannosyl)-beta-D-mannosyl-R		
C05001	C6H13O9P	Fructose 1-phosphate(pyranose)		
C05003	C6H12O6	D-Fructose		
C05005		Glycolipid		
C05009	C38H37FeN6O6SR2	Heme-thiolate(P-450)		
C05010	C12H20N4O3	Histidylleucine		
C05011	C26H29NO2	Hydroxytamoxifen		
C05016	C6H11NO4	L-Glutamate methylester		
C05021	C8H15NO6	N-Acetyl-beta-D-galactosamine		
C05026	C6H9N5	N3-Metyladenine		
C05028	C20H26O2	Norethindrone		
C05031	C11H15N5O4	O6-Methyl-2'-deoxyguanosine		
C05042	C5H12NO4P	Glufosinate		
C05052	C5H10O5	Ribulose		
C05057	C25H39N7O17P3SR	cis-3-Enoyl-CoA		
C05058	C6H7NO	m-Aminophenol		
C05060	C6H5O2	o-Benzosemiquinone		
C05067	C25H39N7O17P3SR	(3E)-3-Enoyl-CoA		
C05071	C12H12ClN5O4S	Chlorsulfuron		
C05073	C55H59N5O20	Coumermycin A1		
C05076	C17H17N3O3	Imazaquin		
C05079	C12H12N2O3	Nalidixic acid		
C05080	C31H36N2O11	Novobiocin		
C05086	C62H111N11O12	Cyclosporin A		
C05100	C5H10N2O3	3-Ureidoisobutyrate		
C05102	C2H3O3R(CH2)n	alpha-Hydroxy fatty acid		
C05103	C28H46O	4alpha-Methylzymosterol		
C05104	C27H44O	"Delta7,24-Cholestadien-3beta-ol"		
C05107	C27H42O	7-Dehydrodesmosterol		
C05108	C29H48O	14-Demethyllanosterol		
C05109	C30H52O	"24,25-Dihydrolanosterol"		
C05110	C28H48O	4alpha-Methylcholesta-8-en-3beta-ol		
C05111	C28H48O	Methostenol		
C05113	C20H14N4	Porphyrin		
C05114		Mucopolysaccharide		
C05116	C25H42N7O18P3S	3-Hydroxybutanoyl-CoA		
C05117	C25H43N8O17P3S	3-Aminobutanoyl-CoA		
C05118	C13H25NO2S2	S-(2-Methylbutanoyl)-dihydrolipoamide		
C05119	C13H25NO2S2	S-(3-Methylbutanoyl)-dihydrolipoamide		
C05122	C26H45NO7S	Taurocholate		
C05123	C2H6O4S	2-Hydroxyethanesulfonate		
C05125	C14H23N4O8P2S	2-(alpha-Hydroxyethyl)thiamine diphosphate		
C05126	C7H10O4	Dimethyl citraconate		
C05127	C6H11N3	N-Methylhistamine		
C05130	C5H6N2O	Imidazole-4-acetaldehyde		
C05131	C10H14N2O6	(1-Ribosylimidazole)-4-acetate		
C05133	C5H6N2O3	4-Imidazolone-5-acetate		
C05135	C7H11N3O	4-(beta-Acetylaminoethyl)imidazole		
C05136	C16H25N5O14P2	"GDP-3,6-dideoxy-D-galactose"		
C05138	C21H32O3	17alpha-Hydroxypregnenolone		
C05139	C19H28O3	16alpha-Hydroxydehydroepiandrosterone		
C05140	C19H26O3	"16alpha-Hydroxyandrost-4-ene-3,17-dione"		
C05141	C18H24O3	Estriol		
C05143	C14H17NO7	Dhurrin		
C05144	(C6H8O6)n	(beta-D-Mannuronate)n		
C05145	C4H9NO2	3-Aminoisobutyric acid		
C05146	C3H4N2O2	Hydantoin		
C05147	C5H9NO3	trans-3-Hydroxy-L-proline		
C05148	C32H48O10	Debromoaplysiatoxin		
C05149	C47H68O17	Bryostatin 1		
C05150	C28H41N3O2	Teleocidin B-1		
C05151	C36H56O8	12-O-Tetradecanoylphorbol 13-acetate		
C05155	C10H8ClN3O5	5-Amino-4-chloro-2-(5-hydroxymuconoyl)-3(2H)-pyridazinone		
C05156	C12H19NO11PR3(C5H8O6PR)n	Aminoacyl-tRNA		
C05157	C14H21N2O12PR4(C5H8O6PR)n(C2H2NOR)n	Peptidyl-aminoacyl-tRNA		
C05158	C15H18O8	trans-beta-D-Glucosyl-2-hydroxycinnamate		
C05159	C28H47N2O21R	"6-(2,6-Bis[N-acetyl-beta-D-glucosaminyl]-alpha-D-mannosyl)-beta-D-mannosyl-R"		
C05161	C6H14N2O2	"(2R,5S)-2,5-Diaminohexanoate"		
C05163	C7H14O6	O-Methyl-scyllo-inositol		
C05165	C28H43N8O18P3S	2-Amino-5-oxocyclohex-1-enecarbonyl-CoA		
C05167	C2H4NO2R	alpha-Amino acid		
C05172	H3O3PSe	Selenophosphoric acid		
C05174	C19H19NO4	(S)-Cheilanthifoline		
C05175	C19H17NO4	Stylopine		
C05176	C18H21NO3	(S)-N-Methylcoclaurine		
C05177	C36H40N2O6	Berbamunine		
C05178	C19H23NO4	(R)-Reticuline		
C05179	C19H21NO4	Salutaridine		
C05183		Ferrocytochrome b-561		
C05189	C20H19NO5	Protopine		
C05190	C20H19NO6	6-Hydroxyprotopine		
C05191	C20H15NO4	Dihydrosanguinarine		
C05193	C21H17NO6	12-Hydroxydihydrochelirubine		
C05194	C21H17NO5	Dihydrochelirubine		
C05195	C28H40N7O18P3S	3-Hydroxybenzoyl-CoA		
C05196		Dihydroflavodoxin		
C05197	C3H4N2O2R2	Protein glycine		
C05198	C10H13N5O3	5'-Deoxyadenosine		
C05199		Flavodoxin semiquinone		
C05200	C37H54O4	"3-Hexaprenyl-4,5-dihydroxybenzoate"		
C05201	C16H17N	"(R,S)-Tetrahydrobenzylisoquinoline"		
C05202	C18H21NO4	3'-Hydroxy-N-methyl-(S)-coclaurine		
C05203	C17H19NO4	6-O-Methylnorlaudanosoline		
C05204	C17H17N	(S)-Tetrahydroprotoberberine		
C05205	C6H10N2O2SR2	[Cytochrome c] methionine		
C05206	C7H13N5O2R2	Histone L-arginine		
C05207	C7H13N5O2R2	[Myeline basic protein] L-arginine		
C05208	C28H50NO7PR	1-Alkyl-2-arachidonyl-sn-glycero-3-phosphocholine		
C05209	C5H13NO6PR	1-Alkyl-2-lyso-sn-glycero-3-phosphoethanolamine		
C05210	C25H43NO7PR	1-Alkyl-2-arachidonyl-sn-glycero-3-phosphoethanolamine		
C05212	C9H19NO7PR2	1-Radyl-2-acyl-sn-glycero-3-phosphocholine		
C05217	C3H7O6PR2	1-Organyl-2-lyso-sn-glycero-3-phospholipid		
C05218	C5H9O7PR2	1-Radyl-2-acetyl-sn-glycero-3-phospholipid		
C05220	C19H23NO4	Salutaridinol		
C05223	C12H23OSR	Dodecanoyl-[acyl-carrier protein]		
C05226	C3H5N2O3R	N-Carbamoyl-D-amino acid		
C05227		UDP-sugar		
C05229	C20H22O5	Phaseollidin hydrate		
C05230	C20H20O4	Phaseollidin		
C05231	C25H43N8O17P3S	L-3-Aminobutyryl-CoA		
C05232	C24H39N7O17P3SR	(2S)-2-Methylacyl-CoA		
C05234	C2H4NO2R(C2H2NOR)n	Detyrosinated alpha-tubulin		
C05235	C3H6O2	Hydroxyacetone		
C05239	C3H5N3	5-Aminoimidazole		
C05243	C18H21NO3	(R)-N-Methylcoclaurine		
C05247	C20H15NO5	10-Hydroxydihydrosanguinarine		
C05250	C10H10N2O3R2	[Protein-PII]		
C05252	C9H15N5O8	"2-Amino-4-oxo-4-alpha-hydroxy-6-(erythro-1',2',3'-Tri-hydroxypropyl)-5,6,7,8-tetrahydroxypterin"		
C05253	C9H15N5O6	"2-Amino-4-oxo-6-(1',2',3'-trihydroxypropyl)-diquinoid-7,8-dihydroxypterin"		
C05258	C37H66N7O18P3S	(S)-3-Hydroxyhexadecanoyl-CoA		
C05259	C37H64N7O18P3S	3-Oxopalmitoyl-CoA		
C05260	C35H62N7O18P3S	(S)-3-Hydroxytetradecanoyl-CoA		
C05261	C35H60N7O18P3S	3-Oxotetradecanoyl-CoA		
C05262	C33H58N7O18P3S	(S)-3-Hydroxydodecanoyl-CoA		
C05263	C33H56N7O18P3S	3-Oxododecanoyl-CoA		
C05264	C31H54N7O18P3S	(S)-Hydroxydecanoyl-CoA		
C05265	C31H52N7O18P3S	3-Oxodecanoyl-CoA		
C05266	C29H50N7O18P3S	(S)-3-Hydroxyoctanoyl-CoA		
C05267	C29H48N7O18P3S	3-Oxooctanoyl-CoA		
C05268	C27H46N7O18P3S	(S)-Hydroxyhexanoyl-CoA		
C05269	C27H44N7O18P3S	3-Oxohexanoyl-CoA		
C05270	C27H46N7O17P3S	Hexanoyl-CoA		
C05271	C27H44N7O17P3S	trans-Hex-2-enoyl-CoA		
C05272	C37H64N7O17P3S	trans-Hexadec-2-enoyl-CoA		
C05273	C35H60N7O17P3S	trans-Tetradec-2-enoyl-CoA		
C05274	C31H54N7O17P3S	Decanoyl-CoA		
C05275	C31H52N7O17P3S	trans-Dec-2-enoyl-CoA		
C05276	C29H48N7O17P3S	trans-Oct-2-enoyl-CoA		
C05278	C29H50N7O18P3S	(R)-3-Hydroxycapryloyl-CoA		
C05279	C33H54N7O17P3S	"trans,cis-Lauro-2,6-dienoyl-CoA"		
C05280	C33H54N7O17P3S	"cis,cis-3,6-Dodecadienoyl-CoA"		
C05281	C5H6N2O3	5-Methylbarbiturate		
C05282	C10H16N2O7	(5-L-Glutamyl)-L-glutamate		
C05283	C10H17N3O6	(5-L-Glutamyl)-L-glutamine		
C05284	C19H26O3	"11beta-Hydroxyandrost-4-ene-3,17-dione"		
C05285	C19H24O3	Adrenosterone		
C05290	C19H26O3	"19-Hydroxyandrost-4-ene-3,17-dione"		
C05291	C19H28O3	7alpha-Hydroxytestosterone		
C05293	C19H30O2	5beta-Dihydrotestosterone		
C05294	C19H28O3	19-Hydroxytestosterone		
C05295	C19H26O3	19-Oxotestosterone		
C05296	C19H26O3	"7alpha-Hydroxyandrost-4-ene-3,17-dione"		
C05297	C19H24O3	"19-Oxoandrost-4-ene-3,17-dione"		
C05298	C18H22O3	2-Hydroxyestrone		
C05299	C19H24O3	2-Methoxyestrone		
C05300	C18H22O3	16alpha-Hydroxyestrone		
C05301	C18H24O3	2-Hydroxyestradiol		
C05302	C19H26O3	2-Methoxy-17beta-estradiol		
C05305		Ferricytochrome b-561		
C05306	C55H72MgN4O5	Chlorophyll a		
C05307	C55H70MgN4O6	Chlorophyll b		
C05308	C10H20O7P2	Linalyl diphosphate		
C05309		Semiquinone		
C05312	C3H3N2O2R2	Protein glycin-2-yl radical		
C05313	C38H56O4	3-Hexaprenyl-4-hydroxy-5-methoxybenzoate		
C05314	C17H19N	"N-Methyl-(R,S)-tetrahydrobenzylisoquinoline"		
C05315	C21H22NO4	Palmatine		
C05316	C22H19NO6	Dihydromacarpine		
C05317	C18H21NO4	Nororientaline		
C05318	C18H20N	"cis-N-Methyl-(S)-7,8,13,14-tetrahydroprotoberberine"		
C05319	C7H13N2O2SR2	[Cytochrome c] S-methylmethionine		
C05320	C8H15N5O2R2	Histone N(omega)-methyl-L-arginine		
C05321	C8H15N5O2R2	[Myeline basic protein] N(omega)-methyl-L-arginine		
C05322	C21H25NO5	7-O-Acetylsalutaridinol		
C05324	C12H21N3O6	Nicotianamine		
C05325	C10H13N4O7P	Purine mononucleotide		
C05326	C19H21N4O11PR2	Uridylyl-[protein-PII]		
C05328	C6H12N2O	D-2-Aminohexano-6-lactam		
C05329	C24H39N7O17P3SR	(2R)-2-Methylacyl-CoA		
C05330	C4H9NO2S	Homocysteine		
C05332	C8H11N	Phenethylamine		
C05334	C16H14O5	Isosakuranetin		
C05335	C5H11NO2Se	L-Selenomethionine		
C05336	C20H30N6O11PSeR(C5H8O6PR)n	Selenomethionyl-tRNA(Met)		
C05337	C45H74N7O19P3S	Chenodeoxycholoyl-CoA		
C05338	C29H42N7O18P3S	4-Hydroxyphenylacetyl-CoA		
C05339	H3O2P	Phosphinate		
C05340	C9H19N5O3	beta-Alanyl-L-arginine		
C05341	C9H19N3O3	beta-Alanyl-L-lysine		
C05342	C11H15N5O5	Psicofuranine		
C05343	C8H8O4	(R)-4-Hydroxymandelate		
C05344	C16H23N5O15P2	GDP-4-dehydro-6-deoxy-L-mannose		
C05345	C6H13O9P	beta-D-Fructose 6-phosphate		
C05346	C25H42N4O14	Allosamidine		
C05349	C17H18FN3O3	Ciprofloxacin		
C05350	C9H8O4	2-Hydroxy-3-(4-hydroxyphenyl)propenoate		
C05353	C6H15NO6S	TES		
C05354	C4H7	Cyclopropylcarbinyl cation		
C05356	C20H32O4	5(S)-HPETE		
C05357		Oxidized azurin		
C05358		Reduced azurin		
C05359		e-		
C05360	H2N2	Diimine		
C05361	H4N2	Hydrazine		
C05364	C7H6O7	4-Carboxy-2-oxo-3-hexenedioate		
C05366	C20H22O6	(+)-Pinoresinol		
C05370	C50H81N4O15P	Calyculin A		
C05371	C49H74N10O12	Microcystin LR		
C05372	C41H66O13	Tautomycin		
C05375	C7H6O6	"2-Hydroxy-2-hydropyrone-4,6-dicarboxylate"		
C05376	C22H22O10	Biochanin A-beta-D-glucoside		
C05377	C11H8O2	Menadione		
C05378	C6H14O12P2	"beta-D-Fructose 1,6-bisphosphate"		
C05379	C6H6O7	Oxalosuccinate		
C05380	C8H8N2O3	Nicotinurate		
C05381	C16H25N4O10P2S	3-Carboxy-1-hydroxypropyl-ThPP		
C05382	C7H15O10P	Sedoheptulose 7-phosphate		
C05383		Aminosugar		
C05385	C6H11O10P	D-Glucuronate 1-phosphate		
C05386	C16H25N5O15P2	GDP-6-deoxy-L-mannose		
C05392	C6H8O6(C6H8O6)n	Oligouronide with 4-deoxy-alpha-L-erythro-hex-4-enopyranuronosyl group		
C05394	C6H10O6	3-Keto-beta-D-galactose		
C05396	C12H23O14P	Lactose 6'-phosphate		
C05399	C12H24O11	Melibiitol		
C05400	C12H22O11	Epimelibiose		
C05401	C9H18O8	3-beta-D-Galactosyl-sn-glycerol		
C05402	C12H22O11	Melibiose		
C05403	C12H20O11	3-Ketolactose		
C05404	C18H32O16	D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose		
C05405	C5H8O5	"L-Arabinono-1,5-lactone"		
C05406	C5H6O5	"5-Hydroxy-2,4-dioxopentanoate"		
C05410	C6H10O6	"Gulono-1,4-lactone"		
C05411	C5H10O6	L-Xylonate		
C05412	C5H10O6	L-Lyxonate		
C05413	C40H64	all-trans-Phytoene		
C05414	C40H62	all-trans-Phytofluene		
C05416	C27H46	5-Cholestene		
C05417	C27H46O	"5,6beta-Epoxy-5beta-cholestane"		
C05418	C27H46O2	"Cholesterol-5beta,6beta-epoxide"		
C05421	C40H64	15-cis-Phytoene		
C05422	C6H6O6	Dehydroascorbate		
C05423	C27H46O	"5,6alpha-Epoxy-5alpha-cholestane"		
C05424	C27H48O2	"5alpha-Cholestan-5alpha,6beta-diol"		
C05425	C27H48O3	"3beta,5alpha,6beta-Cholestanetriol"		
C05427	C20H42O7P2	Phytyl diphosphate		
C05430	C40H60	all-trans-zeta-Carotene		
C05431	C40H58	all-trans-Neurosporene		
C05432	C40H56	Lycopene		
C05433	C40H56	alpha-Carotene		
C05434	C40H58	beta-Zeacarotene		
C05435	C40H56	gamma-Carotene		
C05437	C27H44O	Zymosterol		
C05439	C27H44O	"5alpha-Cholesta-7,24-dien-3beta-ol"		
C05440	C28H42O	"Ergosta-5,7,22,24(28)-tetraen-3beta-ol"		
C05441	C28H44O	Vitamin D2		
C05442	C29H48O	Stigmasterol		
C05443	C27H44O	Vitamin D3		
C05444	C27H48O3	"3alpha,7alpha,26-Trihydroxy-5beta-cholestane"		
C05445	C27H46O3	"3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al"		
C05446	C27H48O4	"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane"		
C05447	C48H78N7O19P3S	"(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA"		
C05448	C48H80N7O20P3S	"(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA"		
C05449	C48H78N7O20P3S	"3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA"		
C05450	C48H80N7O21P3S	"3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA"		
C05451	C27H46O2	7alpha-Hydroxy-5beta-cholestan-3-one		
C05452	C27H48O2	"3alpha,7alpha-Dihydroxy-5beta-cholestane"		
C05453	C27H46O3	"7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one"		
C05454	C27H48O3	"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane"		
C05455	C27H44O2	7alpha-Hydroxycholest-4-en-3-one		
C05458	C27H46O3	"7alpha,12alpha-Dihydroxy-5alpha-cholestan-3-one"		
C05460	C48H78N7O20P3S	"(24E)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA"		
C05463	C26H45NO6S	Taurodeoxycholate		
C05464	C26H43NO5	Glycodeoxycholate		
C05465	C26H45NO6S	Taurochenodeoxycholate		
C05466	C26H43NO5	Glycochenodeoxycholate		
C05467	C48H78N7O21P3S	"3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA"		
C05468	C27H48O8S	5beta-Cyprinolsulfate		
C05469	C21H30O5	"17alpha,21-Dihydroxy-5beta-pregnane-3,11,20-trione"		
C05470	C21H32O5	Tetrahydrocortisone		
C05471	C21H32O5	"11beta,17alpha,21-Trihydroxy-5beta-pregnane-3,20-dione"		
C05472	C21H34O5	Urocortisol		
C05473	C21H30O5	"11beta,21-Dihydroxy-3,20-oxo-5beta-pregnan-18-al"		
C05474	C21H32O5	"3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al"		
C05475	C21H32O4	"11beta,21-Dihydroxy-5beta-pregnane-3,20-dione"		
C05476	C21H34O4	Tetrahydrocorticosterone		
C05477	C21H30O4	"21-Hydroxy-5beta-pregnane-3,11,20-trione"		
C05478	C21H32O4	"3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione"		
C05479	C21H32O2	"5beta-Pregnane-3,20-dione"		
C05480	C21H34O2	Pregnanolone		
C05481	C21H34O5	Cortolone		
C05482	C21H36O5	Cortol		
C05483	C21H34O4	"3alpha,20alpha,21-Trihydroxy-5beta-pregnan-11-one"		
C05484	C21H36O2	Pregnanediol		
C05485	C21H32O3	21-Hydroxypregnenolone		
